guêpe,Insecte,suc,"vespidé,hyménoptère",S3j1
guérinie,Insecte,herb,"coccidé,cochenille",S3j1
gymnétron,Insecte,herb,"curculionidé,charançon",S3j1
gymnocérate,Insecte,sang,"hétéroptère punaise",S3j1
gymnopleure,Insecte,herb,"scarabéidé,bousier vert",S3j1
gymnopternus,Insecte,sang,"empididé,mouche",S3j1
gynandromorphe,Insecte,org,"insecte mâle femelle",U3a1
gyrin,Insecte,herb,"gyrinidé aquatiq",S3j1
gyrinidé,Insecte,herb,"tel gyrin coléoptère",S3j1
gyrocotyle,Insecte,anné,"plathelminthe,ver",M1a1
gyrodactyle,Insecte,anné,"plathelminthe,ver",M1a1
gyrophaena,Insecte,herb,"staphylinidé,coléoptère",S3j1
habrobracon,Insecte,suc,"braconidé,hyménoptère",S3j1
habronème,Insecte,ver,némathelminthe,M1a1
hadène,Insecte,suc,"noctuidé,papillon",S3j1
haemopis,Insecte,sang,"hirudinée,sangsue",S3j1
hahnie,Insecte,carn,"hahniidé,araignée",S3j1
halacarus,Insecte,sang,"halacaridé,acarien",S3j1
halicte,Insecte,suc,"apidé,voisin d'abeille",S3j1
halictophagus,Insecte,sang,strepsiptère,S3j1
haliple,Insecte,végé,"haliplidé,coléoptère",S3j1
halobate,Insecte,sang,"gerridé,hétéroptère",S3j1
haltica,Insecte,végé,"chrysomélidé,coléoptère",S3j1
halysia,Insecte,herb,"coccinellidé,coccinelle",S3j1
hanneton,Insecte,végé,scarabéidé,S3j1
haplogyne,Insecte,carn,"écribellate,araignée",S3j1
haplostomate,Insecte,sang,acalyptère,S3j1
harmandia,Insecte,sang,"cécidomyidé,moucheron",S3j1
harpacte,Insecte,carn,"dysdéridé,araignée",S3j1
harpactor,Insecte,sang,"réduviidé,punaise",S3j1
harpale,Insecte,carn,"carabidé,carabe",S3j1
harpes,Insecte,arth,trilobite,M1a1
harpye,Insecte,suc,"notodontidé,papillon",S3j1
hédychridie,Insecte,suc,"chrysididé,hyménoptère",S3j1
helcon,Insecte,suc,"braconidé,hyménoptère",S3j1
héliconie,Insecte,suc,"nymphalidé,papillon",S3j1
héliocopris,Insecte,herb,"scarabéidé,gros bousier",S3j1
héliophane,Insecte,carn,"salticidé,araignée",S3j1
héliothis,Insecte,suc,"noctuidé,papillon",S3j1
helminthe,Insecte,ver,"tel ténia,parasite",M1a1
helobdella,Insecte,sang,"hirudinée,sangsue",S3j1
hélomyze,Insecte,sang,"hélomyzidé,mouche",S3j1
hélopeltis,Insecte,sang,"capsidé,punaise",S3j1
hélophile,Insecte,sang,"syrphidé,mouche",S3j1
hélophore,Insecte,herb,"hydrophile pt",S3j1
hélops,Insecte,végé,"ténébrionidé,coléoptère",S3j1
hemaris,Insecte,végé,"sphingidé,sphynx",S3j1
hématobie,Insecte,sang,"muscidé,lyperosia",S3j1
hematopinus,Insecte,sang,"hématopinidé,pou",S3j1
hémérobe,Insecte,carn,"hémérobiidé,planipenne",S3j1
hémérodromie,Insecte,sang,"empididé,mouche",S3j1
hémiptère,Insecte,herb,"hémiptéroïde,rynchote",S3j1
hémiptéroïde,Insecte,herb,"tel coccidé,bélostome",S3j1
hémitèle,Insecte,suc,"ichneumonidé,hyménoptèr",S3j1
hémodipse,Insecte,sang,"hématopinidé,pou",S3j1
hémonie,Insecte,végé,"chrysomélidé,coléoptère",S3j1
hépiale,Insecte,suc,"hépialidé,louvette",S3j1
hépialidé,Insecte,suc,"tel hépiale,lépidoptère",S3j1
hercule,Insecte,herb,"scarabéidé,dynaste",S3j1
hermelle,Insecte,ver,"sabellariidé,annélie",M1a1
herminie,Insecte,suc,"noctuidé,papillon",S3j1
hermione,Insecte,ver,"aphroditidé,annélide",M1a1
hermione,Insecte,sang,"stratomyidé,mouche",S3j1
héros,Insecte,végé,"cérambycidé,longicorne",S3j1
herpobdella,Insecte,sang,"hirudinée,sangsue",S3j1
herse,Insecte,végé,"sphingidé,sphinx",S3j1
hésione,Insecte,ver,"annélide polychète",M1a1
hespérie,Insecte,suc,"hespériidé,papillon",S3j1
hespériidé,Insecte,suc,"tel hespérie,thymèle",S3j1
hespérophane,Insecte,végé,"cérambycidé,longicorne",S3j1
hétérakis,Insecte,ver,"ascaridé,nématode",M1a1
hétérocère,Insecte,suc,"tel papillon,lépidoptèr",S3j1
heterocerus,Insecte,végé,"hétérocéridé,coléoptère",S3j1
hétérocotyle,Insecte,ver,plathelminthe,M1a1
hétérodère,Insecte,ver,"dorylaimidé,nématode",M1a1
hétérogaster,Insecte,sang,"lygéidé,punaise",S3j1
hétéromère,Insecte,végé,"tel méloïdé,coléoptère",S3j1
hétéromètre,Insecte,carn,"scorpionidé,scorpion",S3j1
hétéroneure,Insecte,suc,"tel noctuidé,lépidoptèr",S3j1
hétérops,Insecte,végé,"cérambycidé,longicorne",S3j1
hétéroptère,Insecte,sang,"tel punaise",S3j1
hétérorhine,Insecte,herb,"scarabéidé,cétoine",S3j1
hétérosphyronidé,Insecte,carn,"tel chtoniidé,arachnide",S3j1
hétrode,Insecte,herb,"locustidé,sauterelle",S3j1
hibernie,Insecte,suc,"géométridé,phalène",S3j1
hiéroglyphus,Insecte,herb,"locustidé,sauterelle",S3j1
hilara,Insecte,sang,"empididé,moucheron",S3j1
himera,Insecte,suc,"géométridé,phalène",S3j1
hippelates,Insecte,sang,"chloropidé,moucheron",S3j1
hippoboscidé,Insecte,sang,"tel lynchia,diptère",S3j1
hippobosque,Insecte,sang,"hippoboscidé,mouche",S3j1
hippodamie,Insecte,herb,"coccinelldé,coccinelle",S3j1
hirudinée,Insecte,sang,"tel sangsue,achète",S3j1
hispe,Insecte,végé,"chrysomélidé,coléoptère",S3j1
hister,Insecte,herb,"histéridé,escarbot",S3j1
hodoterme,Insecte,végé,"termitidé,termite",S3j1
holométope,Insecte,sang,"diptère cycloraphe",S3j1
homalium,Insecte,végé,"staphylinidé,coléoptère",S3j1
homalonotus,Insecte,arth,"trilobite silurien",M1a1
homalota,Insecte,végé,"staphylinidé,coléoptère",S3j1
homoneure,Insecte,suc,"ériocraniidé,hépiale",S3j1
homoptère,Insecte,herb,hémiptéroïde,S3j1
hoplie,Insecte,herb,"scarabéidé,hanneton",S3j1
hoplocampe,Insecte,suc,"tenthrédinidé,hyménoptè",S3j1
hoplopsyllus,Insecte,sang,"pulicidé,puce parasite",S3j1
hotinus,Insecte,suc,"fulgoridé,homoptère",S3j1
howardie,Insecte,herb,"coccidé,cochenille",S3j1
hyalopterus,Insecte,sang,"aphididé,puceron vert",S3j1
hybernie,Insecte,suc,"géométridé,phalène",S3j1
hybos,Insecte,sang,"empididé,mouche",S3j1
hydaticus,Insecte,végé,"dytiscidé,dytique",S3j1
hydrachne,Insecte,sang,"hydracnidé,acarien",S3j1
hydrachnelle,Insecte,sang,"hydrachnellidé,acarien",S3j1
hydrachnellidé,Insecte,sang,"actinéide,acarien",S3j1
hydraena,Insecte,végé,"hydrénidé,coléoptère",S3j1
hydraphaenops,Insecte,carn,"carabidé,coléoptère",S3j1
hydrellia,Insecte,sang,"éphydridé,moucheron",S3j1
hydrobie,Insecte,végé,"hydrophilidé,coléoptère",S3j1
hydrocampiné,Insecte,suc,"pyralidé,papillon",S3j1
hydrocorise,Insecte,sang,"tel punaise,hétéroptère",S3j1
hydromètre,Insecte,végé,"hydrométridé,hétéroptèr",S3j1
hydrophile,Insecte,végé,"hydrophilidé,coléoptère",S3j1
hydropore,Insecte,végé,"dytiscidé,dytique",S3j1
hydropsyché,Insecte,carn,"hydropsychidé,phrygane",S3j1
hydrotée,Insecte,sang,"muscidé,mouche",S3j1
hydryphantes,Insecte,sang,"hydrachnidé,acarien",S3j1
hygrobie,Insecte,herb,"dytiscidé,dytique brun",S3j1
hygrotus,Insecte,herb,"dytiscidé,dytique",S3j1
hylaste,Insecte,herb,"scolytidé,scolyte d pin",S3j1
hylastine,Insecte,herb,"scolytidé,scolyte brun",S3j1
hylémyie,Insecte,sang,"muscidé,mouche",S3j1
hylésine,Insecte,herb,"scolytidé,scolyte brun",S3j1
hylobius,Insecte,herb,"curculionidé,charançon",S3j1
hylotome,Insecte,suc,"hyménoptère,argidé",S3j1
hylotrupe,Insecte,végé,"cérambycidé,longicorne",S3j1
hyménoptère,Insecte,suc,"tel abeille,guêpe",S3j1
hyménoptéroïde,Insecte,suc,"ptérygote holométabole",S3j1
hypène,Insecte,suc,"noctuidé,papillon",S3j1
hypera,Insecte,herb,"curculionidé,charançon",S3j1
hypérion,Insecte,carn,"carabidé,carabe",S3j1
hypobore,Insecte,herb,"scolytidé,scolyte",S3j1
hypocéphale,Insecte,herb,"prionidé,longicorne",S3j1
hypoderme,Insecte,sang,"calliphoridé,mouche",S3j1
hypolimnas,Insecte,suc,"nymphalidé,papillon",S3j1
hyponomeute,Insecte,sang,"tinéidé,teigne",S3j1
hyponomeutidé,Insecte,sang,"tel hyponomeute,teigne",S3j1
hyptiote,Insecte,carn,"uloboridé,araignée",S3j1
icérye,Insecte,herb,"coccidé,cochenille",S3j1
ichneumon,Insecte,suc,"ichneumonidé térébrant",S3j1
ichneumonidé,Insecte,suc,"tel ophion,hyménoptère",S3j1
ichtyobdelle,Insecte,sang,"hirudinée,sangsue",S3j1
ichtyotomus,Insecte,ver,"annélide polychète",M1a1
idéopside,Insecte,suc,"nymphalidé,papillon",S3j1
idie,Insecte,sang,"calliphoridé,mouche",S3j1
idiocerus,Insecte,suc,"jassidé,cicadelle",S3j1
illaenus,Insecte,arth,"trilobite fossile",M1a1
ilybius,Insecte,herb,"dytiscidé,dytique",S3j1
inca,Insecte,herb,"scarabéidé,scarabée",S3j1
ino,Insecte,suc,"zygénidé,procris",S3j1
insecte,Insecte,herb,"animal invertébré",S3j1
iphis,Insecte,végé,"élatéridé,taupin brun",S3j1
ips,Insecte,herb,"scolytidé,scolyte pt",S3j1
iraota,Insecte,suc,"lycénidé,papillon",S3j1
irésie,Insecte,carn,"cicindélidé,cicindèle",S3j1
iridomyrmex,Insecte,suc,"formicidé,fourmi",S3j1
isabelle,Insecte,suc,"saturnidé,graellsia",S3j1
ischnocole,Insecte,carn,"théraphosidé,mygdale",S3j1
ischnoptère,Insecte,suc,"blattidé,blatte brune",S3j1
ischnura,Insecte,carn,"agrionidé,libellule",S3j1
isomètre,Insecte,carn,"scorpionidé,scorpion",S3j1
isoptère,Insecte,végé,"itel termite",S3j1
isosoma,Insecte,suc,"chalcididé,hyménoptère",S3j1
isotoma,Insecte,herb,"isotomidé,collembole",S3j1
issus,Insecte,végé,"issidé,cigale bossue",S3j1
iule,Insecte,carn,"iulidé,myriapode",S3j1
ixode,Insecte,sang,"ixodidé,ricin,tique",S3j1
ixodidé,Insecte,sang,"tel ixode,acarien",S3j1
ixodiphagus,Insecte,suc,"hyménoptère térébrant",S3j1
janthinosoma,Insecte,sang,"culicidé,moustique Amér",S3j1
janus,Insecte,suc,"céphidé,hyménoptère",S3j1
japyx,Insecte,végé,"japygidé,diploure",S3j1
jassidé,Insecte,suc,"tel jassus",S3j1
jassus,Insecte,suc,"jassidé,homoptère",S3j1
judolie,Insecte,végé,"cérambycidé,longicorne",S3j1
julodis,Insecte,végé,"buprestidé,coléoptère",S3j1
kallima,Insecte,suc,"nymphalidé,papillon",S3j1
"kérion de Celse",Insecte,sang,"teigne suppurative",S3j1
kermès,Insecte,herb,"coccidé,cochenille",S3j1
kinorhynque,Insecte,ver,plathelminthe,M1a1
koenenia,Insecte,carn,"arachnide palpigrade",S3j1
koramius,Insecte,suc,"papilionidé,papillon",S3j1
labidognathe,Insecte,carn,"aranéide,araignée",S3j1
labidostome,Insecte,végé,"chrysomélidé,coléoptère",S3j1
labidure,Insecte,végé,"forficulidé,dermoptère",S3j1
labie,Insecte,végé,"forficulidé,forficule",S3j1
laccobius,Insecte,végé,"hydrophilidé,coléoptère",S3j1
laccophile,Insecte,herb,"dytiscidé,dytique pt",S3j1
lachésille,Insecte,sang,"lachésillidé,pou d bois",S3j1
lachnaea,Insecte,herb,"chrysomélidé,coléoptère",S3j1
lachnus,Insecte,sang,"lachnidé,puceron grd",S3j1
lacon,Insecte,végé,"élatéridé,taupin",S3j1
laemophloeus,Insecte,végé,"cucujidé,coléoptère",S3j1
laemosthenus,Insecte,carn,"carabidé,carabe",S3j1
laetilia,Insecte,suc,"pyralidé,papillon",S3j1
lagisca,Insecte,ver,"aphroditidé,annélide",M1a1
lagrie,Insecte,végé,"lagriidé,coléoptère",S3j1
laineuse,Insecte,végé,"chenille eriogaster",S3j1
lamellicorne,Insecte,végé,"tel scarabée,coléoptère",S3j1
lamie,Insecte,végé,"cérambycidé,longicorne",S3j1
lampetia,Insecte,sang,"syrphidé,mérodon,mouche",S3j1
lamprima,Insecte,végé,"lucanidé,lucane Austr",S3j1
lamprocère,Insecte,végé,"lampyridé,ver luisant",S3j1
lampromyie,Insecte,sang,"leptidé,verlion,mouche",S3j1
lampronie,Insecte,sang,"tinéidé,teigne",S3j1
lamprorhiza,Insecte,lamp,"lampyridé,ver luisant",M1a1
lampyre,Insecte,lamp,"lampyridé,ver luisant",M1a1
lampyridé,Insecte,lamp,"tel lampyre,ver luisant",M1a1
languria,Insecte,végé,"languriidé,coléoptère",S3j1
laphria,Insecte,sang,"asilidé,mouche",S3j1
laphygma,Insecte,suc,"noctuidé,papillon",S3j1
larentie,Insecte,suc,"géométridé,phalène",S3j1
laria,Insecte,herb,"bruchidé,bruche",S3j1
larinus,Insecte,herb,"curculionidé,charançon",S3j1
larra,Insecte,suc,"sphégidé,hyménoptère",S3j1
larvule,Insecte,herb,"larve insecte",S3j1
lasie,Insecte,herb,"coccinellidé,coccinelle",S3j1
lasiocampe,Insecte,suc,"lasiocampidé,bombyx",S3j1
lasiocampidé,Insecte,suc,"tel lasiocampe,papillon",S3j1
lasioderma,Insecte,végé,"anobiidé,coléoptère",S3j1
lasioptère,Insecte,sang,"cécidomyidé,moucheron",S3j1
lasius,Insecte,suc,"formicidé,fourmi",S3j1
lathridiidé,Insecte,végé,"tel lathraea,coléoptère",S3j1
lathrobium,Insecte,végé,"staphylinidé,coléoptère",S3j1
latrodecte,Insecte,carn,"théridiidé,araignée",S3j1
lauxanie,Insecte,sang,"luxaniidé,moucheron",S3j1
lebia,Insecte,carn,"carabidé,carabe",S3j1
lecanium,Insecte,végé,"lécanidé,cochenille",S3j1
leia,Insecte,sang,"culicidé,moustique",S3j1
léiochone,Insecte,ver,"maldanidé,annélide",M1a1
leistus,Insecte,carn,"carabidé,carabe",S3j1
léma,Insecte,végé,"chrysomélidé,coléoptère",S3j1
lemmatophora,Insecte,végé,"lemmatophoridé fossile",S3j1
lépidocyrtus,Insecte,végé,"entomobryidé,collembole",S3j1
lepidonotus,Insecte,ver,"aphroditidé,annélide",M1a1
lépidoptère,Insecte,suc,"tel papillon",S3j1
lepidosaphes,Insecte,végé,"diaspididé,cochenille",S3j1
lépisme,Insecte,suc,"thysanoure,ss ailes",S3j1
leptanillophilus,Insecte,végé,"staphylinidé,coléoptère",S3j1
lepte,Insecte,sang,"larve de trombidion",S3j1
leptidea,Insecte,végé,"cérambycidé,longicorne",S3j1
leptidie,Insecte,suc,"piéridé,papillon",S3j1
leptinus,Insecte,végé,"leptinidé,coléoptère",S3j1
leptis,Insecte,sang,"leptidé,mouche",S3j1
leptocère,Insecte,végé,"leptocéridé,phrygane",S3j1
leptoconops,Insecte,sang,"cératogonidé,moucheron",S3j1
leptocorise,Insecte,sang,"coréidé,punaise",S3j1
leptodirus,Insecte,végé,"catopidé,coléoptère",S3j1
leptonète,Insecte,carn,"leptonétidé,araignée",S3j1
leptophlébie,Insecte,végé,"éphéméridé brun",S3j1
leptoplana,Insecte,ver,"plathelmint,turbellarié",M1a1
leptopsylla,Insecte,sang,"cténopsyllidé,puce",S3j1
leptothorax,Insecte,végé,"myrmicidé,fourmi",S3j1
lepture,Insecte,végé,"cérambycidé,longicorne",S3j1
lépyre,Insecte,herb,"curculionidé,charançon",S3j1
lépyronie,Insecte,herb,"cercopidé,cicadelle",S3j1
lestes,Insecte,carn,"odonate à gros yeux",S3j1
lethocerus,Insecte,sang,"cryptocérate,punaise",S3j1
lethrus,Insecte,végé,"géotrupidé,coléoptère",S3j1
leucanie,Insecte,suc,"noctuidé,papillon",S3j1
leucoma,Insecte,suc,"bombycidé,bombyx",S3j1
leucophaea,Insecte,suc,"blattidé,blatte domesti",S3j1
leucopis,Insecte,sang,"opomyzidé,mouche",S3j1
leucospis,Insecte,suc,"chalcididé,hyménoptère",S3j1
libellule,Insecte,carn,"agrionidé,odonate",S3j1
libellulidé,Insecte,carn,"tel libellule,sympétrum",S3j1
libelluloïde,Insecte,carn,"odonate à gros yeux",S3j1
libythée,Insecte,suc,"érycinidé,papillon",S3j1
lichénée,Insecte,suc,"noctuidé,catocale",S3j1
licinus,Insecte,carn,"carabidé,carabe noir",S3j1
ligule,Insecte,ver,plathelminthe,M1a1
likénée,Insecte,suc,"noctuidé,catocale",S3j1
limacodidé,Insecte,suc,"tel papillon,cochlididé",S3j1
limaçonne,Insecte,suc,"chenille de bombyx",S3j1
lime-bois,Insecte,végé,"tel coléoptère",S3j1
limenitis,Insecte,suc,"nymphalidé,papillon",S3j1
limnephilus,Insecte,végé,"phryganéidé,phrygane",S3j1
limnia,Insecte,sang,"tétanocéridé,moucheron",S3j1
limnobates,Insecte,végé,"hydromètre,hétéroptère",S3j1
limnophile,Insecte,sang,"limnobiidé,nématocère",S3j1
limnophilus,Insecte,végé,"phryganéidé,phrygane",S3j1
limonius,Insecte,végé,"élatéridé,taupin",S3j1
limosine,Insecte,sang,"borboridé,moucheron",S3j1
limothrips,Insecte,herb,"thripidé,thrips",S3j1
limule,Insecte,carn,"rthropode marin",S3j1
lina,Insecte,végé,"chrysomélidé,coléoptère",S3j1
lindorus,Insecte,herb,"coccinellidé,coccinelle",S3j1
lineus,Insecte,ver,"némerte carnivore",M1a1
linguatule,Insecte,carn,"arthropode vermiforme",S3j1
linguatulide,Insecte,carn,"proche arthropode",S3j1
linyphie,Insecte,carn,"linyphiidé,araignée",S3j1
liobunum,Insecte,herb,"phalangiidé,faucheur",S3j1
liocoris,Insecte,sang,"capsidé,punaise",S3j1
liotheum,Insecte,sang,"ménoponidé,pou d'oiseau",S3j1
liparidé,Insecte,suc,"tel euproctis,papillon",S3j1
liparus,Insecte,herb,"curculionidé,charançon",S3j1
lipeure,Insecte,sang,"philoptéridé,pou",S3j1
liphistiomorphe,Insecte,carn,"tel liphistius,aranéide",S3j1
liphistius,Insecte,carn,"liphistiidé,araignée",S3j1
liphyra,Insecte,végé,"lycénidé,grde lycène",S3j1
liponeura,Insecte,sang,"blépharocéridé,mouchero",S3j1
lipoptène,Insecte,sang,"hippoboscidé,mouche",S3j1
liposcelis,Insecte,sang,"pédiculidé,pou de livre",S3j1
liriomyza,Insecte,sang,"agromyzidé,mouche",S3j1
lispe,Insecte,sang,"muscidé,mouche",S3j1
lissorhoptrus,Insecte,herb,"curculionidé,charançon",S3j1
lithobie,Insecte,arth,"myriapode terrestre",M1a1
lithocolletis,Insecte,sang,"tinéidé,teigne petite",S3j1
lithomantis,Insecte,végé,"paléodictyoptère fossil",S3j1
lithosie,Insecte,suc,"arctiidé,papillon",S3j1
litomastix,Insecte,suc,"encyrtidé,hyménoptère",S3j1
livrée,Insecte,végé,"chrysomélidé,malacosoma",S3j1
lixophaga,Insecte,sang,"tachinidé,mouche",S3j1
lixus,Insecte,herb,"curculionidé,charançon",S3j1
loboptère,Insecte,suc,"blattidé,orthoptère",S3j1
locataire,Insecte,végé,"lepinotus psocoptère",S3j1
lochmaea,Insecte,végé,"chrysomélidé,coléoptère",S3j1
locuste,Insecte,herb,"acrididé,criquet migrat",S3j1
locustidé,Insecte,herb,"acrididé,criquet",S3j1
lohita,Insecte,sang,"pyrocoridé,punaise",S3j1
lombric,Insecte,ver,"ver de terre",M1a1
lombricule,Insecte,ver,"annélide oligochète",M1a1
loméchuse,Insecte,végé,"staphylinidé,coléoptère",S3j1
lonchaea,Insecte,sang,"lonchéidé,mouche",S3j1
lonchodidé,Insecte,herb,"tel phasme Asie",S3j1
longicorne,Insecte,végé,"cérambycidé,coléoptère",S3j1
longitarse,Insecte,végé,"chrysomélidé,coléoptère",S3j1
lophoptéryx,Insecte,suc,"notodontidé,papillon",S3j1
lophyre,Insecte,suc,"diprionidé,hyménoptère",S3j1
lorocère,Insecte,carn,"carabidé,carabe",S3j1
louvette,Insecte,suc,"hépialidé,hépiale",S3j1
lucane,Insecte,végé,"lucanidé,coléoptère",S3j1
lucernule,Insecte,végé,"lampyriridé,ver luisant",S3j1
lucilie,Insecte,sang,"muscidé,mouche",S3j1
lucine,Insecte,suc,"lucinidé,papillon",S3j1
luciole,Insecte,végé,"lampyridé,coléoptère",S3j1
lumbriconereis,Insecte,ver,annélide,M1a1
lunulé,Insecte,suc,"céruridé,phalère",S3j1
lupère,Insecte,végé,"chrysomélidé,coléoptère",S3j1
lycaena,Insecte,suc,"lycénidé,azuré,lycène",S3j1
lycène,Insecte,suc,"lycénidé,azuré,lycaena",S3j1
lycénidé,Insecte,suc,"tel lycène,thècle",S3j1
lycidé,Insecte,végé,"tel lampyre,coléoptère",S3j1
lycose,Insecte,carn,"lycosidé,araignée-loup",S3j1
lycosidé,Insecte,carn,"tel lycose,pardose",S3j1
lycte,Insecte,végé,"lyctidé,coléoptère",S3j1
lycus,Insecte,végé,"lyctidé,coléoptère Afr",S3j1
lyde,Insecte,suc,"hyménoptère,pamphilidé",S3j1
lydella,Insecte,sang,"tachinidé,mouche",S3j1
lygaeus,Insecte,sang,"lygéidé,punaise",S3j1
lygéidé,Insecte,sang,"tel lygaeus,hétéroptère",S3j1
lygus,Insecte,sang,"capsidé,punaise",S3j1
lymantria,Insecte,suc,"liparidé,papillon",S3j1
lymantriidé,Insecte,suc,"tel lymantria,nonne",S3j1
lymexylon,Insecte,herb,"lymexylonidé,coléoptère",S3j1
lyméxylonidé,Insecte,herb,"tel lymexylon",S3j1
lynchia,Insecte,sang,"hippoboscidé,mouche",S3j1
lyperosia,Insecte,sang,"muscidé,hématobie",S3j1
lysidice,Insecte,ver,"annélide,eunicidé",M1a1
lystre,Insecte,suc,"fulgoridé homoptère",S3j1
lythraria,Insecte,végé,"chrysomélidé,coléoptère",S3j1
macaque,Insecte,sang,"larve de dermatobie",S3j1
machaon,Insecte,suc,"papilionidé,porte-queue",S3j1
machelier,Insecte,carn,"tel créophile",S3j1
machile,Insecte,carn,"machilidé,thysanoure",S3j1
machimus,Insecte,sang,"asilidé,diptère",S3j1
macrocentrus,Insecte,suc,"braconidé,hyménoptère",S3j1
macrocère,Insecte,sang,"micétophilidé,moucheron",S3j1
macrodactyle,Insecte,herb,"scarabéidé,hanneton",S3j1
macrodontie,Insecte,végé,"cérambycidé,longicorne",S3j1
macrolabis,Insecte,sang,"cécidomyidé,diptère",S3j1
macrolépidoptère,Insecte,suc,"hétérocère,papillon",S3j1
macromeris,Insecte,suc,"pompilidé,pompilien",S3j1
macrophya,Insecte,suc,"tenthrédinidé,tenthrède",S3j1
macropocopris,Insecte,herb,"scarabéidé,scarabée",S3j1
macrosiphum,Insecte,sang,"aphididé,puceron",S3j1
macrotermes,Insecte,végé,"termitidé,termite Natal",S3j1
macrothylacea,Insecte,suc,"lasiocampidé,bombyx",S3j1
macrotome,Insecte,végé,"cérambycidé,longicorne",S3j1
magdalinus,Insecte,herb,"curculionidé,charançon",S3j1
magicienne,Insecte,végé,"locustidé,serrata",S3j1
magnan,Insecte,suc,"dorylidé,fourmi Afr",S3j1
magnan,Insecte,ver,"ver à soie",M1a1
maillot,Insecte,sang,"nymphe de diptère,pupe",S3j1
maindronia,Insecte,carn,"thysanoure ss aile",S3j1
malachie,Insecte,herb,"malachiidé,coléoptère",S3j1
malachiidé,Insecte,herb,"tel malachie",S3j1
malacobdelle,Insecte,ver,malacobdellidé,M1a1
malacocotyle,Insecte,ver,"tel trématode",M1a1
malacoderme,Insecte,herb,"tel lampyre,malachie",S3j1
malacosoma,Insecte,végé,"chenille nuisibl,livrée",S3j1
malacosoma,Insecte,végé,"chrysomélidé,coléoptère",S3j1
maldane,Insecte,ver,"maldanidé,annélide",M1a1
mallophage,Insecte,carn,"ectoparasite,pou d'oise",S3j1
malmignatte,Insecte,carn,"théridiidé,araignée",S3j1
malot,Insecte,sang,"tabanidé,taon",S3j1
malthinus,Insecte,herb,"malthinidé,cantharide",S3j1
malthodes,Insecte,herb,"malthinidé,cantharide",S3j1
mamestre,Insecte,suc,"noctuidé,polia",S3j1
man,Insecte,ver,"ver blanc,turc",M1a1
mandibulate,Insecte,carn,"tel arthropode myriapod",S3j1
mange-maillols,Insecte,végé,"larve de vespère",S3j1
mania,Insecte,suc,"noctuidé,papillon",S3j1
"mante religieuse",Insecte,carn,"mantidé carnassière",S3j1
mantelée,Insecte,suc,"noctuidé,xanthie",S3j1
manticore,Insecte,carn,"cicindélidé,cicindèle",S3j1
mantidé,Insecte,carn,"tel mante,dictyoptère",S3j1
mantispe,Insecte,carn,"mantispidé,proche mante",S3j1
mantispidé,Insecte,carn,"proche mante",S3j1
marbré,Insecte,herb,"satyridé,mourme",S3j1
margarodes,Insecte,végé,"margarodidé,cochenille",S3j1
maringouin,Insecte,sang,"culicidé,moustique",S3j1
marrellomorphe,Insecte,arth,"arthropode fossile",M1a1
masaridé,Insecte,sang,"tel masaris",S3j1
masaris,Insecte,sang,"masaridé,guêpe Afr",S3j1
mastix,Insecte,suc,"encyrtidé,hyménoptère",S3j1
mastotermes,Insecte,végé,"termitidé,termite Austr",S3j1
matsucoccus,Insecte,suc,"margarodidé,cochenille",S3j1
maure,Insecte,suc,"noctuidé,papillon",S3j1
mayetiola,Insecte,végé,"cécidomyidé,cécidomyie",S3j1
mecinus,Insecte,herb,"curculionidé,charançon",S3j1
méconème,Insecte,végé,"locustidé, sauterelle",S3j1
mécoptère,Insecte,végé,"holométabole,tel panops",S3j1
mécoptéroïde,Insecte,végé,"ptérygote holométabole",S3j1
mécynorhine,Insecte,herb,"scarabéidé,cétoine Afr",S3j1
médétère,Insecte,sang,"dolichopodidé,mouche",S3j1
médon,Insecte,herb,"staphylinidé,coléoptère",S3j1
mégachile,Insecte,suc,"gastrilégidé,abeille",S3j1
mégaloptère,Insecte,végé,névroptéroïde,S3j1
meganeura,Insecte,herb,"protodonate fossile",S3j1
mégarhine,Insecte,sang,"culicidé,moustique",S3j1
mégascolide,Insecte,ver,"annélide,oligochète",M1a1
mégasélie,Insecte,sang,"phoridé,mouche",S3j1
mégasome,Insecte,herb,"scarabéidé,scarabée",S3j1
mégastigme,Insecte,suc,"chalcididé,hyménoptère",S3j1
mégatome,Insecte,herb,"dermestidé,dermeste",S3j1
meigénie,Insecte,sang,"tachinidé,mouche",S3j1
mélanargia,Insecte,suc,"satyridé,demi-deuil",S3j1
mélandrye,Insecte,herb,"mélandryidé,coléoptère",S3j1
mélanitis,Insecte,suc,"satyridé,papillon",S3j1
melanophila,Insecte,végé,"buprestidé,coléoptère",S3j1
mélanote,Insecte,végé,"élatéridé,taupin",S3j1
melasom,Insecte,végé,"chrysomélidé,coléoptère",S3j1
mélecte,Insecte,suc,"apidé,abeille",S3j1
meliboeus,Insecte,végé,"buprestidé,coléoptère",S3j1
méligèthe,Insecte,herb,"nitidiludé,coléoptère",S3j1
mélipone,Insecte,suc,"apidé,abeille",S3j1
mélissode,Insecte,suc,"apidé,abeille",S3j1
mélitea,Insecte,suc,"nymphalidé,papillon",S3j1
mélittobie,Insecte,suc,"chalcididé,hyménoptère",S3j1
melline,Insecte,suc,"sphégidé,hyménoptère",S3j1
méloé,Insecte,herb,"méloïdé,coléoptère",S3j1
